process_key,process_guid,process_id,image,process_name,command_line,user,parent_image,parent_name,phase,label,scenario_ids,first_seen,last_seen,event_count,unique_event_ids,event_id_1_process_create,event_id_3_network,event_id_5_process_terminate,event_id_7_image_load,event_id_11_file_create,event_id_12_registry_create,event_id_13_registry_set,event_id_14_registry_rename,event_id_22_dns,has_network_connection,network_connection_count,dns_query_count,file_creation_count,registry_event_count,destination_ip_count,external_destination_count,runs_from_temp,runs_from_user_profile,has_powershell,has_encoded_command,has_registry_run,has_scheduled_task,has_service_creation,has_startup_folder,is_lolbin,rare_parent_child,commandline_length_max,suspicious_keyword_count
guid:{55857b6a-c35f-6a44-7901-000000000c00},{55857b6a-c35f-6a44-7901-000000000c00},11528,C:\Windows\UUS\amd64\wuaucltcore.exe,wuaucltcore.exe,"""C:\WINDOWS\uus\AMD64\wuaucltcore.exe"" /DeploymentHandlerFullPath \\?\C:\Windows\UUS\AMD64\UpdateDeploy.dll /ClassId 6b314780-593e-4fc5-a9fb-c9e58d857c42 /RunHandlerComServer",NT AUTHORITY\SYSTEM,C:\Windows\System32\svchost.exe,svchost.exe,fase4_suspicious_simulated,background,,2026-07-01 09:35:59.729+02:00,2026-07-01 09:36:05.068+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,0
guid:{55857b6a-c35f-6a44-7a01-000000000c00},{55857b6a-c35f-6a44-7a01-000000000c00},1356,C:\Windows\SoftwareDistribution\Download\Install\AM_Delta_Patch_1.453.359.0.exe,am_delta_patch_1.453.359.0.exe,"""C:\WINDOWS\SoftwareDistribution\Download\Install\AM_Delta_Patch_1.453.359.0.exe"" WD /q",NT AUTHORITY\SYSTEM,C:\Windows\UUS\amd64\wuaucltcore.exe,wuaucltcore.exe,fase4_suspicious_simulated,background,,2026-07-01 09:35:59.769+02:00,2026-07-01 09:36:05.056+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,0
guid:{55857b6a-c35f-6a44-7b01-000000000c00},{55857b6a-c35f-6a44-7b01-000000000c00},11912,C:\Windows\System32\MpSigStub.exe,mpsigstub.exe,C:\WINDOWS\system32\MpSigStub.exe /stub 1.1.24010.2001 /payload 1.453.370.0 /MpWUStub /program C:\WINDOWS\SoftwareDistribution\Download\Install\AM_Delta_Patch_1.453.359.0.exe WD /q,NT AUTHORITY\SYSTEM,C:\Windows\UUS\amd64\wuaucltcore.exe,wuaucltcore.exe,fase4_suspicious_simulated,background,,2026-07-01 09:35:59.784+02:00,2026-07-01 09:36:05.054+02:00,8,3,1,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,180,1
guid:{55857b6a-c379-6a44-7c01-000000000c00},{55857b6a-c379-6a44-7c01-000000000c00},15852,C:\Program Files\WindowsApps\microsoft.screensketch_11.2510.31.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe,snippingtool.exe,"""C:\Program Files\WindowsApps\Microsoft.ScreenSketch_11.2510.31.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe"" ",labwin\jjstestal,C:\Windows\explorer.exe,explorer.exe,fase4_suspicious_simulated,background,,2026-07-01 09:36:25.437+02:00,2026-07-01 09:37:46.614+02:00,5,3,1,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1
guid:{55857b6a-c37b-6a44-7d01-000000000c00},{55857b6a-c37b-6a44-7d01-000000000c00},10080,C:\Windows\System32\svchost.exe,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CaptureService,labwin\jjstestal,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:36:27.032+02:00,2026-07-01 09:36:27.140+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
guid:{55857b6a-c3a3-6a44-7e01-000000000c00},{55857b6a-c3a3-6a44-7e01-000000000c00},11224,C:\Windows\System32\SearchProtocolHost.exe,searchprotocolhost.exe,"""C:\WINDOWS\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe2_ Global\UsGthrCtrlFltPipeMssGthrPipe2 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ",NT AUTHORITY\SYSTEM,C:\Windows\System32\SearchIndexer.exe,searchindexer.exe,fase4_suspicious_simulated,background,,2026-07-01 09:37:07.225+02:00,2026-07-01 09:44:00.138+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,308,1
guid:{55857b6a-c3a3-6a44-7f01-000000000c00},{55857b6a-c3a3-6a44-7f01-000000000c00},10716,C:\Windows\System32\SearchFilterHost.exe,searchfilterhost.exe,"""C:\WINDOWS\System32\SearchFilterHost.exe"" 1000 2744 2672 980 {1295340B-BF50-4A88-BB2F-287E0B9B0016}",NT AUTHORITY\SYSTEM,C:\Windows\System32\SearchIndexer.exe,searchindexer.exe,fase4_suspicious_simulated,background,,2026-07-01 09:37:07.246+02:00,2026-07-01 09:43:49.145+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
guid:{55857b6a-c3a3-6a44-8001-000000000c00},{55857b6a-c3a3-6a44-8001-000000000c00},1524,C:\Windows\System32\SearchFilterHost.exe,searchfilterhost.exe,"""C:\WINDOWS\System32\SearchFilterHost.exe"" 1000 2840 2624 980 {0E5DCEC5-7795-4E38-9621-94DFD9F9A421}",NT AUTHORITY\SYSTEM,C:\Windows\System32\SearchIndexer.exe,searchindexer.exe,fase4_suspicious_simulated,background,,2026-07-01 09:37:07.285+02:00,2026-07-01 09:43:49.149+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
guid:{55857b6a-c3a8-6a44-8101-000000000c00},{55857b6a-c3a8-6a44-8101-000000000c00},1196,C:\Windows\System32\PickerHost.exe,pickerhost.exe,C:\Windows\System32\PickerHost.exe -Embedding,labwin\jjstestal,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:37:12.734+02:00,2026-07-01 09:37:23.915+02:00,5,4,1,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
guid:{55857b6a-c3a8-6a44-8201-000000000c00},{55857b6a-c3a8-6a44-8201-000000000c00},6756,C:\Windows\System32\dllhost.exe,dllhost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},labwin\jjstestal,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:37:12.947+02:00,2026-07-01 09:37:18.001+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0
guid:{55857b6a-c3e6-6a44-8301-000000000c00},{55857b6a-c3e6-6a44-8301-000000000c00},15284,C:\Windows\System32\schtasks.exe,schtasks.exe,"""C:\WINDOWS\system32\schtasks.exe"" /Create /TN TFMTestTask /TR notepad.exe /SC ONCE /ST 23:59 /F",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase4_suspicious_simulated,suspicious_simulated,S4,2026-07-01 09:38:14.176+02:00,2026-07-01 09:38:14.201+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,96,4
guid:{55857b6a-c3e6-6a44-8401-000000000c00},{55857b6a-c3e6-6a44-8401-000000000c00},7604,C:\Windows\System32\schtasks.exe,schtasks.exe,"""C:\WINDOWS\system32\schtasks.exe"" /Query /TN TFMTestTask /V /FO LIST",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase4_suspicious_simulated,suspicious_simulated,S4,2026-07-01 09:38:14.222+02:00,2026-07-01 09:38:14.236+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,69,4
guid:{55857b6a-c3e8-6a44-8501-000000000c00},{55857b6a-c3e8-6a44-8501-000000000c00},7388,C:\Windows\System32\schtasks.exe,schtasks.exe,"""C:\WINDOWS\system32\schtasks.exe"" /Delete /TN TFMTestTask /F",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase4_suspicious_simulated,suspicious_simulated,S4,2026-07-01 09:38:16.274+02:00,2026-07-01 09:38:16.284+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,61,4
guid:{55857b6a-c3f3-6a44-8601-000000000c00},{55857b6a-c3f3-6a44-8601-000000000c00},3252,C:\Windows\System32\taskhostw.exe,taskhostw.exe,taskhostw.exe,NT AUTHORITY\SYSTEM,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:38:27.427+02:00,2026-07-01 09:38:28.434+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
guid:{55857b6a-c3fc-6a44-8701-000000000c00},{55857b6a-c3fc-6a44-8701-000000000c00},10320,C:\Program Files\Sublime Text\sublime_text.exe,sublime_text.exe,"""C:\Program Files\Sublime Text\sublime_text.exe"" ",labwin\jjstestal,C:\Windows\explorer.exe,explorer.exe,fase4_suspicious_simulated,background,,2026-07-01 09:38:36.868+02:00,2026-07-01 09:40:46.487+02:00,4,3,1,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1
guid:{55857b6a-c3fc-6a44-8801-000000000c00},{55857b6a-c3fc-6a44-8801-000000000c00},7948,C:\Program Files\Sublime Text\crash_handler.exe,crash_handler.exe,"""C:\Program Files\Sublime Text\crash_handler.exe"" --no-rate-limit ""--database=C:\Users\jjstestal\AppData\Local\Sublime Text\Crash Reports"" ""--metrics-dir=C:\Users\jjstestal\AppData\Local\Sublime Text\Crash Reports"" --url=https://crash-server.sublimehq.com/api/upload --annotation=hash=9153973254676204383 --annotation=ident=sublime_text_4200 --initial-client-data=0x340,0x344,0x348,0x31c,0x34c,0x7ff7837f4738,0x7ff7837f4744,0x7ff7837f4750",labwin\jjstestal,C:\Program Files\Sublime Text\sublime_text.exe,sublime_text.exe,fase4_suspicious_simulated,background,,2026-07-01 09:38:36.940+02:00,2026-07-01 09:38:36.940+02:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,438,1
guid:{55857b6a-c3fd-6a44-8901-000000000c00},{55857b6a-c3fd-6a44-8901-000000000c00},13596,C:\Program Files\Sublime Text\plugin_host-3.3.exe,plugin_host-3.3.exe,"""/C/Program Files/Sublime Text/plugin_host-3.3.exe"" 10320 ""/C/Program Files/Sublime Text/sublime_text.exe"" \\.\pipe\crashpad_10320_POIAYICSQZQSKOIJ ""/C/Users/jjstestal/AppData/Roaming/Sublime Text"" ""/C/Users/jjstestal/AppData/Local/Sublime Text"" ""/C/Program Files/Sublime Text/Packages""",labwin\jjstestal,C:\Program Files\Sublime Text\sublime_text.exe,sublime_text.exe,fase4_suspicious_simulated,background,,2026-07-01 09:38:37.523+02:00,2026-07-01 09:38:37.523+02:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0
guid:{55857b6a-c3fd-6a44-8a01-000000000c00},{55857b6a-c3fd-6a44-8a01-000000000c00},11792,C:\Program Files\Sublime Text\plugin_host-3.8.exe,plugin_host-3.8.exe,"""/C/Program Files/Sublime Text/plugin_host-3.8.exe"" 10320 ""/C/Program Files/Sublime Text/sublime_text.exe"" \\.\pipe\crashpad_10320_POIAYICSQZQSKOIJ false ""/C/Users/jjstestal/AppData/Roaming/Sublime Text"" ""/C/Users/jjstestal/AppData/Local/Sublime Text"" ""/C/Program Files/Sublime Text/Packages""",labwin\jjstestal,C:\Program Files\Sublime Text\sublime_text.exe,sublime_text.exe,fase4_suspicious_simulated,background,,2026-07-01 09:38:37.566+02:00,2026-07-01 09:38:37.566+02:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0
guid:{55857b6a-c412-6a44-8b01-000000000c00},{55857b6a-c412-6a44-8b01-000000000c00},3068,C:\Program Files\WindowsApps\microsoft.screensketch_11.2510.31.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe,snippingtool.exe,"""C:\Program Files\WindowsApps\Microsoft.ScreenSketch_11.2510.31.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe"" ",labwin\jjstestal,C:\Windows\explorer.exe,explorer.exe,fase4_suspicious_simulated,background,,2026-07-01 09:38:58.531+02:00,2026-07-01 09:41:05.818+02:00,5,2,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1
guid:{55857b6a-c413-6a44-8c01-000000000c00},{55857b6a-c413-6a44-8c01-000000000c00},11948,C:\Windows\System32\svchost.exe,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CaptureService,labwin\jjstestal,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:38:59.806+02:00,2026-07-01 09:38:59.905+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
guid:{55857b6a-c41f-6a44-8d01-000000000c00},{55857b6a-c41f-6a44-8d01-000000000c00},14880,C:\Windows\System32\PickerHost.exe,pickerhost.exe,C:\Windows\System32\PickerHost.exe -Embedding,labwin\jjstestal,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:39:11.815+02:00,2026-07-01 09:39:23.334+02:00,5,4,1,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
guid:{55857b6a-c449-6a44-8e01-000000000c00},{55857b6a-c449-6a44-8e01-000000000c00},13548,C:\Windows\System32\sc.exe,sc.exe,"""C:\WINDOWS\system32\sc.exe"" create TFMTestService binPath= ""C:\Windows\System32\cmd.exe /c echo TFMTestService"" start= demand",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase4_suspicious_simulated,suspicious_simulated,S5,2026-07-01 09:39:53.388+02:00,2026-07-01 09:39:53.397+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,126,4
guid:{55857b6a-c449-6a44-8f01-000000000c00},{55857b6a-c449-6a44-8f01-000000000c00},6544,C:\Windows\System32\sc.exe,sc.exe,"""C:\WINDOWS\system32\sc.exe"" query TFMTestService",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase4_suspicious_simulated,suspicious_simulated,S5,2026-07-01 09:39:53.415+02:00,2026-07-01 09:39:53.419+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,49,4
guid:{55857b6a-c44b-6a44-9001-000000000c00},{55857b6a-c44b-6a44-9001-000000000c00},12848,C:\Windows\System32\sc.exe,sc.exe,"""C:\WINDOWS\system32\sc.exe"" delete TFMTestService",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase4_suspicious_simulated,suspicious_simulated,S5,2026-07-01 09:39:55.452+02:00,2026-07-01 09:39:55.457+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,50,4
guid:{55857b6a-c47a-6a44-9101-000000000c00},{55857b6a-c47a-6a44-9101-000000000c00},6956,C:\Windows\System32\UsoClient.exe,usoclient.exe,"""C:\WINDOWS\system32\usoclient.exe"" StartWork",NT AUTHORITY\SYSTEM,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:42.220+02:00,2026-07-01 09:40:42.329+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
guid:{55857b6a-c47a-6a44-9201-000000000c00},{55857b6a-c47a-6a44-9201-000000000c00},13468,C:\Windows\UUS\amd64\MoUsoCoreWorker.exe,mousocoreworker.exe,"""C:\WINDOWS\uus\AMD64\MoUsoCoreWorker.exe"" useprivatenamespaces",NT AUTHORITY\SYSTEM,C:\Windows\System32\svchost.exe,svchost.exe,fase4_suspicious_simulated,background,,2026-07-01 09:40:42.250+02:00,2026-07-01 09:41:49.553+02:00,5,4,1,2,1,0,0,0,0,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,63,0
guid:{55857b6a-c47a-6a44-9301-000000000c00},{55857b6a-c47a-6a44-9301-000000000c00},12624,C:\Windows\System32\svchost.exe,svchost.exe,C:\WINDOWS\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc,NT AUTHORITY\SYSTEM,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:42.316+02:00,2026-07-01 09:41:45.628+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
guid:{55857b6a-c47a-6a44-9401-000000000c00},{55857b6a-c47a-6a44-9401-000000000c00},14820,C:\Windows\System32\backgroundTaskHost.exe,backgroundtaskhost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",labwin\jjstestal,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:42.427+02:00,2026-07-01 09:44:07.545+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0
guid:{55857b6a-c47a-6a44-9501-000000000c00},{55857b6a-c47a-6a44-9501-000000000c00},15280,C:\Windows\System32\RuntimeBroker.exe,runtimebroker.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,labwin\jjstestal,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:42.469+02:00,2026-07-01 09:40:42.469+02:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
guid:{55857b6a-c47d-6a44-9601-000000000c00},{55857b6a-c47d-6a44-9601-000000000c00},4196,C:\Windows\System32\taskhostw.exe,taskhostw.exe,taskhostw.exe -RegisterUserDevice -NewAccount,labwin\jjstestal,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:45.100+02:00,2026-07-01 09:40:45.372+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
guid:{55857b6a-c47d-6a44-9701-000000000c00},{55857b6a-c47d-6a44-9701-000000000c00},4280,C:\Windows\System32\taskhostw.exe,taskhostw.exe,taskhostw.exe -RegisterDevice -AccountChange,NT AUTHORITY\SYSTEM,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:45.119+02:00,2026-07-01 09:40:45.136+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
guid:{55857b6a-c47d-6a44-9801-000000000c00},{55857b6a-c47d-6a44-9801-000000000c00},12480,C:\Windows\System32\wbem\WmiPrvSE.exe,wmiprvse.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,NT AUTHORITY\Servicio de red,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:45.208+02:00,2026-07-01 09:43:28.846+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
guid:{55857b6a-c47d-6a44-9901-000000000c00},{55857b6a-c47d-6a44-9901-000000000c00},656,C:\Windows\System32\UsoClient.exe,usoclient.exe,"""C:\WINDOWS\system32\usoclient.exe"" StartWork",NT AUTHORITY\SYSTEM,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:45.401+02:00,2026-07-01 09:40:45.416+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
guid:{55857b6a-c47d-6a44-9a01-000000000c00},{55857b6a-c47d-6a44-9a01-000000000c00},14608,C:\Windows\System32\taskhostw.exe,taskhostw.exe,taskhostw.exe,NT AUTHORITY\SYSTEM,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:45.571+02:00,2026-07-01 09:40:48.121+02:00,3,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
guid:{55857b6a-c47d-6a44-9b01-000000000c00},{55857b6a-c47d-6a44-9b01-000000000c00},12432,C:\Windows\System32\sppsvc.exe,sppsvc.exe,C:\WINDOWS\system32\sppsvc.exe,NT AUTHORITY\Servicio de red,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:45.736+02:00,2026-07-01 09:41:17.608+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
guid:{55857b6a-c47e-6a44-9c01-000000000c00},{55857b6a-c47e-6a44-9c01-000000000c00},4240,C:\Windows\servicing\TrustedInstaller.exe,trustedinstaller.exe,C:\WINDOWS\servicing\TrustedInstaller.exe,NT AUTHORITY\SYSTEM,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:46.058+02:00,2026-07-01 09:42:47.702+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
guid:{55857b6a-c47e-6a44-9d01-000000000c00},{55857b6a-c47e-6a44-9d01-000000000c00},12932,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,tiworker.exe,C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe -Embedding,NT AUTHORITY\SYSTEM,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:46.077+02:00,2026-07-01 09:42:47.699+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0
guid:{55857b6a-c480-6a44-9e01-000000000c00},{55857b6a-c480-6a44-9e01-000000000c00},5660,C:\Windows\System32\svchost.exe,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CaptureService,labwin\jjstestal,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:48.482+02:00,2026-07-01 09:40:48.563+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
guid:{55857b6a-c488-6a44-9f01-000000000c00},{55857b6a-c488-6a44-9f01-000000000c00},14040,C:\Windows\System32\PickerHost.exe,pickerhost.exe,C:\Windows\System32\PickerHost.exe -Embedding,labwin\jjstestal,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:40:56.089+02:00,2026-07-01 09:41:05.823+02:00,5,4,1,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
guid:{55857b6a-c4c8-6a44-a001-000000000c00},{55857b6a-c4c8-6a44-a001-000000000c00},14116,C:\Windows\System32\wbem\WmiPrvSE.exe,wmiprvse.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,NT AUTHORITY\SERVICIO LOCAL,-,-,fase4_suspicious_simulated,background,S7,2026-07-01 09:42:00.582+02:00,2026-07-01 09:43:28.846+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
guid:{55857b6a-c4c8-6a44-a101-000000000c00},{55857b6a-c4c8-6a44-a101-000000000c00},4000,C:\Windows\System32\svchost.exe,svchost.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s NetSetupSvc,NT AUTHORITY\SYSTEM,-,-,fase4_suspicious_simulated,background,S7,2026-07-01 09:42:00.659+02:00,2026-07-01 09:43:03.603+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
guid:{55857b6a-c547-6a44-a201-000000000c00},{55857b6a-c547-6a44-a201-000000000c00},9500,C:\Windows\System32\taskhostw.exe,taskhostw.exe,taskhostw.exe,NT AUTHORITY\SYSTEM,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:44:07.435+02:00,2026-07-01 09:44:11.326+02:00,5,4,1,2,1,0,0,0,0,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,0
guid:{55857b6a-c547-6a44-a301-000000000c00},{55857b6a-c547-6a44-a301-000000000c00},14848,C:\Windows\System32\sppsvc.exe,sppsvc.exe,C:\WINDOWS\system32\sppsvc.exe,NT AUTHORITY\Servicio de red,-,-,fase4_suspicious_simulated,background,,2026-07-01 09:44:07.868+02:00,2026-07-01 09:44:07.868+02:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
guid:{55857b6a-e498-6a43-0904-000000000b00},{55857b6a-e498-6a43-0904-000000000b00},636,C:\Windows\System32\smartscreen.exe,smartscreen.exe,,labwin\jjstestal,,,fase3_normal,normal,N5,2026-06-30 17:55:30.571+02:00,2026-06-30 17:55:30.571+02:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guid:{55857b6a-e4b8-6a43-1004-000000000b00},{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,,labwin\jjstestal,,,fase3_normal,normal,N1;N2;N3;N4;N5,2026-06-30 17:52:59.339+02:00,2026-06-30 17:59:21.979+02:00,40,3,0,2,0,0,30,0,0,0,8,1,2,8,30,0,2,2,0,0,1,0,0,0,0,0,1,0,0,2
guid:{55857b6a-e4c6-6a43-1204-000000000b00},{55857b6a-e4c6-6a43-1204-000000000b00},13796,C:\Windows\System32\svchost.exe,svchost.exe,,NT AUTHORITY\SYSTEM,,,fase3_normal,normal,,2026-06-30 17:57:14.903+02:00,2026-06-30 17:57:14.903+02:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guid:{55857b6a-e599-6a43-2f04-000000000b00},{55857b6a-e599-6a43-2f04-000000000b00},7460,C:\Windows\System32\wbem\WmiPrvSE.exe,wmiprvse.exe,,NT AUTHORITY\SERVICIO LOCAL,,,fase3_normal,normal,,2026-06-30 17:52:27.291+02:00,2026-06-30 17:52:27.291+02:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guid:{55857b6a-e599-6a43-3004-000000000b00},{55857b6a-e599-6a43-3004-000000000b00},14116,C:\Windows\System32\svchost.exe,svchost.exe,,NT AUTHORITY\SYSTEM,,,fase3_normal,normal,,2026-06-30 17:51:48.210+02:00,2026-06-30 17:51:48.210+02:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
