phase,source_file,record_number,event_id,provider,channel,computer,utc_system_time,local_time,level,task,opcode,keywords,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,ParentUser,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,QueryName,QueryStatus,QueryResults,TargetObject,Details,NewName,TargetFilename,CreationUtcTime,AADDomainJoin,ADDomainJoin,AccountName,AdaptiveTargetState,Address,AddressLength,AllFinalPcrValuesPcrBitmap,AllPcrDatasPcrBitmap,AttemptedRecoveryEnforcementSucceeded,BitlockerUserInputTime,BootId,BootMenuPolicy,BootMode,BootStatusPolicy,BootStlEnforced,BootType,BucketConfidenceLevel,BucketId,BuildVersion,ClearReason,ClientPID,CmosTime,CommandLineLength,Config,CorruptionActionState,CountNew,CountOld,CountPcrsInAllFinalPcrValuesPcrBitmap,CountPcrsInAllPcrDatasPcrBitmap,CurrentBias,CurrentStratumNumber,CurrentTimeZoneID,DCName,Data,Data_0,DateTime,Default SD String:,DeviceAttributes,DeviceInstance,DeviceInstanceLength,DeviceName,DeviceNameLength,DeviceObject,DeviceTime,DeviceVersionMajor,DeviceVersionMinor,DirtyPages,DomainController,DriveName,DueTime,DwordVal,EfiDaylightFlags,EfiTime,EfiTimeZoneBias,EnableDisableReason,EnabledNew,EntryCount,ErrorCode,ExecutablePath,ExitReason,ExtraString,ExtraStringLength,FailureReason,FileStartTime,FinalPcrValues,FinalPcrValuesSize,FinalStatus,FirstRefresh,GracePeriod,Group,HRESULT,HResult,HalRtcErrorCode,HardwareChecks,HiveName,HiveNameLength,Host OS Build number,Host OS Major version,Host OS Minor version,Host OS Service pack major number,Host OS Service pack minor number,IdleImplementation,IdleStateCount,ImagePath,Installation choice,InternalBootFlags,InternalCode,IsAutoEnabled,IsLicensed,IsSecureBootOn,IsSoftBoot,IsTestConfig,IsUnattended,Json,KeysUpdated,LastBootGood,LastBootId,LastShutdownGood,Level,LoadOptions,LoaderTime,LocalStatus,MajorVersion,MaximumPerformancePercent,MinimumPasswordLength,MinimumPasswordLengthAudit,MinimumPerformancePercent,MinimumThrottlePercent,MinorVersion,MonitorReason,NewLatchTimerNeeded,NewLatchTimerWaitingSystemUpdateCompletion,NewSchemeGuid,NewSize,NewTime,NewTimerNeeded,NewTimerWaitingUpdateCompletion,NextSessionId,NextSessionType,NominalFrequency,Number,OSEditionID,OSName,OSbuildversion,OSmajorversion,OSminorversion,OSservicepackName,OSservicepackmajorversion,OSservicepackminorversion,OldSchemeGuid,OldTime,OriginalSize,Path,PerformanceImplementation,Phase,PolicyFileExists,PowerStateAc,PreviousEnergyCapacityAtEnd,PreviousEnergyCapacityAtStart,PreviousFullEnergyCapacityAtEnd,PreviousFullEnergyCapacityAtStart,PreviousLatchTimerExistsButDisabled,PreviousSessionDurationInUs,PreviousSessionId,PreviousSessionType,PreviousTimerExists,PreviousTimerExistsButDisabled,PreviousTimerStartTime,ProcessID,ProcessImageFileNameWin32,ProcessName,ProcessNameLength,ProcessPath,ProcessPid,ProcessingMode,ProcessingTimeInMilliseconds,QfeVersion,RealTimeIsUniversal,Reason,RelaxMinimumPasswordLengthLimits,ReserveStatus,RmId,SealedPcrDigestsDatums,SealedPcrDigestsDatumsSize,ServiceName,ServiceType,ServiceVersion,ShutdownActionType,ShutdownDuration,ShutdownEventCode,ShutdownReason,StartTime,StartType,State,Status,StopTime,Success,SupportInfo1,SupportInfo2,SupportedFeatures,SystemInCmosMode,SystemTime,TSId,TcgLogHashAlgorithm,TcgLogHashAlgorithmSize,TimeDeltaInMs,TimeSource,TimeSourceRefId,TimeZoneBias,TimeZoneInfoCacheUpdated,TmId,Turn,UpdateReason,UpdateType,Url,UserData_raw,UserSid,Version,VetoingDevices,VetoingDevicesLength,Volume,VsmPolicy,WritePhase,driverFile,errorCode,lineNumber,param1,param10,param11,param2,param3,param4,param5,param6,param7,param8,param9,serviceGuid,updateGuid,updateRevisionNumber,updateTitle,win32Error
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,750,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698668+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://+:80/Temporary_Listen_Addresses/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,751,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698675+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://*:5358/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,752,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698679+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://*:2869/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,753,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698687+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://+:5986/wsman/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,754,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698786+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://+:47001/wsman/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,755,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698795+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://+:5985/wsman/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,756,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698803+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://+:10245/WMPNSSv4/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,757,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698809+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://+:10243/WMPNSSv4/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,758,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698816+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://+:3392/rdp/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,759,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698828+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://+:443/sra_{BA195980-CD49-458b-9E23-C84EE0ADCD75}/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,760,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698835+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://+:80/0131501b-d67f-491b-9a40-c4bf27bcb4d4/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,761,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698839+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://+:443/C574AC30-5794-4AEE-B1BB-6651C5315029/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,762,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698845+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://+:80/116B50EB-ECE2-41ac-8429-9F9E963361B7/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,763,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698851+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://+:10247/apps/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,764,112,Microsoft-Windows-HttpService,System,labwin,2026-04-21 09:00:55.698856+00:00,2026-04-21 11:00:55.698+02:00,4,3,121,0x4000000000000001,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://+:10246/MDEServer/,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,765,7026,Service Control Manager,System,labwin,2026-04-21 09:00:57.556204+00:00,2026-04-21 11:00:57.556+02:00,4,0,0,0x8080000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
dam
uiomap
WinSetupMon",,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,766,1041,Microsoft-Windows-TPM-WMI,System,labwin,2026-04-21 09:00:58.747156+00:00,2026-04-21 11:00:58.747+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Version"":1,""HealthStatus"":""Cannot be attested"",""Required"":[{""Field"":""TpmPresent"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmMeetsMinimumVersion"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmIsResponsive"",""Value"":true,""DesiredValue"":true},{""Field"":""EkCertIsAvailable"",""Value"":false,""DesiredValue"":true},{""Field"":""TcgLogFound"",""Value"":true,""DesiredValue"":true}],""Expected"":[{""Field"":""PcrsMatchTcgLog"",""Value"":true,""DesiredValue"":true}],""Informational"":[{""Field"":""SecureBootEnabled"",""ValueFromComputer"":true,""ValueFromTcgLog"":true,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""VirtualSecureMemory"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""SecureCorePCCompliant"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true}{""Field"":""BootTcgLogFoundInFileSystem"",""Value"":true,""DesiredValue"":true},{""Field"":""CurrentTcgLogFoundInFileSystem"",""Value"":true,""DesiredValue"":true}]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,767,1040,Microsoft-Windows-TPM-WMI,System,labwin,2026-04-21 09:00:58.747231+00:00,2026-04-21 11:00:58.747+02:00,2,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\WINDOWS\Logs\MeasuredBoot\0000000006-0000000000.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,768,18,TPM,System,labwin,2026-04-21 09:01:00.759378+00:00,2026-04-21 11:01:00.759+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000014,,217,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,769,1282,Microsoft-Windows-TPM-WMI,System,labwin,2026-04-21 09:01:01.057451+00:00,2026-04-21 11:01:01.057+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,770,1025,Microsoft-Windows-TPM-WMI,System,labwin,2026-04-21 09:01:01.085512+00:00,2026-04-21 11:01:01.085+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,771,7040,Service Control Manager,System,labwin,2026-04-21 09:01:08.590183+00:00,2026-04-21 11:01:08.590+02:00,4,0,0,0x8080000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instalador de módulos de Windows,,,inicio automático,inicio por solicitud,TrustedInstaller,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,772,7001,Microsoft-Windows-Winlogon,System,labwin,2026-04-21 09:01:09.594931+00:00,2026-04-21 11:01:09.594+02:00,4,1101,0,0x2000200000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,S-1-5-21-116498436-4260922757-2981525732-1000,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,773,16,Microsoft-Windows-Kernel-General,System,labwin,2026-04-21 09:01:15.031563+00:00,2026-04-21 11:01:15.031+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,\??\C:\Users\defaultuser0\AppData\Local\Packages\MicrosoftWindows.Client.CoreAI_cw5n1h2txyewy\Settings\settings.dat,115,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,774,16,Microsoft-Windows-Kernel-General,System,labwin,2026-04-21 09:01:15.049936+00:00,2026-04-21 11:01:15.049+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,\??\C:\Users\defaultuser0\AppData\Local\Packages\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\Settings\settings.dat,113,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,775,7002,Microsoft-Windows-Winlogon,System,labwin,2026-04-21 09:01:22.655573+00:00,2026-04-21 11:01:22.655+02:00,4,1102,0,0x2000200000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,S-1-5-21-116498436-4260922757-2981525732-1000,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,776,10016,Microsoft-Windows-DistributedCOM,System,labwin,2026-04-21 09:02:57.641384+00:00,2026-04-21 11:02:57.641+02:00,3,0,0,0x8080000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,específico de la aplicación,No disponible,No disponible,Local,Activación,{9EA82395-E31B-41CA-8DF7-EC1CEE7194DF},{2ED83BAA-B2FD-43B1-99BF-E6149C622692},NT AUTHORITY,Servicio de red,S-1-5-20,LocalHost (con LRPC),,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,777,19,Microsoft-Windows-WindowsUpdateClient,System,labwin,2026-04-21 09:03:06.076372+00:00,2026-04-21 11:03:06.076+02:00,4,1,13,0x8000000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{8b24b027-1dee-babb-9a95-3517dfb9c552},{5d2eb874-80e3-4af0-9f62-4f6e5b9ba618},1,2026-04 Actualización de seguridad (KB5083769) (26200.8246),
