phase,source_file,record_number,event_id,provider,channel,computer,utc_system_time,local_time,level,task,opcode,keywords,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,ParentUser,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,QueryName,QueryStatus,QueryResults,TargetObject,Details,NewName,TargetFilename,CreationUtcTime,AccountExpires,AdvancedOptions,AlgorithmName,AllowedToDelegateTo,AuthenticationPackageName,CallerProcessId,CallerProcessName,ClientCreationTime,ClientProcessId,ConfigAccessPolicy,CountOfCredentialsReturned,DisableIntegrityChecks,DisplayName,Dummy,ElevatedToken,FailureReason,Flags,FlightSigning,HandleId,HomeDirectory,HomePath,HypervisorDebug,HypervisorLaunchType,HypervisorLoadOptions,Identity,ImpersonationLevel,IpAddress,IpPort,KernelDebug,KeyFilePath,KeyLength,KeyName,KeyType,LmPackageName,LoadOptions,LogonHours,LogonProcessName,LogonType,MandatoryLabel,MemberName,MemberSid,NewProcessId,NewProcessName,NewSd,NewUacValue,ObjectName,ObjectServer,ObjectType,OldSd,OldUacValue,Operation,PackageSid,ParentProcessName,PasswordLastSet,PrimaryGroupId,PrivilegeList,ProcessCreationTime,ProcessName,ProfilePath,ProviderName,PuaCount,PuaPolicyId,ReadOperation,RemoteCredentialGuard,RemoteEventLogging,Resource,RestrictedAdminMode,ReturnCode,SamAccountName,Schema,SchemaFriendlyName,ScriptPath,SidHistory,Status,SubStatus,SubjectDomainName,SubjectLogonId,SubjectUserName,SubjectUserSid,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetName,TargetOutboundDomainName,TargetOutboundUserName,TargetProcessId,TargetProcessName,TargetServerName,TargetSid,TargetUserName,TargetUserSid,TestSigning,TokenElevationType,TransmittedServices,Type,UserAccountControl,UserData_raw,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VsmLaunchType,Workstation,WorkstationName
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13772,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.654072+00:00,2026-06-30 13:00:12.654+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cc88,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_psdesiredstateconfiguration_dscclassresources_8dedeafc04df3e4f.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13773,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.654669+00:00,2026-06-30 13:00:12.654+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cc88,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_psdesiredstateconfiguration_dscclassresources_windowspack_f1377003afad46c6.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13774,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.655256+00:00,2026-06-30 13:00:12.655+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cc88,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_psdesiredstateconfiguration_dscclassresources_windowspack_4a00fd0a900ed6df.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13775,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.655846+00:00,2026-06-30 13:00:12.655+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_provisioning_59992d8d97512395.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13776,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.656487+00:00,2026-06-30 13:00:12.656+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_printmanagement_5ab1cbf6969b793e.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13777,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.657038+00:00,2026-06-30 13:00:12.657+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_pki_36c96ea0b9feec70.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13778,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.657570+00:00,2026-06-30 13:00:12.657+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_persistentmemory_89d8a0f39b017466.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13779,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.658161+00:00,2026-06-30 13:00:12.658+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cc88,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_persistentmemory_es_de4d8a1435fd8bf8.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13780,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.658731+00:00,2026-06-30 13:00:12.658+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cc88,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_osconfiguration_edbc23387e7b5ab0.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13781,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.659472+00:00,2026-06-30 13:00:12.659+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_nettcpip_9fa68693e6bde119.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13782,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.660017+00:00,2026-06-30 13:00:12.660+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_netswitchteam_c23a4af35d296eac.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13783,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.660540+00:00,2026-06-30 13:00:12.660+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_netsecurity_1f2dcf39815a9f67.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13784,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.661274+00:00,2026-06-30 13:00:12.661+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_netsecurity_es_cbf07724c57d08ab.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13785,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.661808+00:00,2026-06-30 13:00:12.661+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_netlbfo_dfa61a2ec6bf8e00.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13786,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.662340+00:00,2026-06-30 13:00:12.662+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_netconnection_bcd4e6858fe3adb5.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13787,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.662867+00:00,2026-06-30 13:00:12.662+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_netadapter_92e0b0a73a7e81a0.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13788,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.663437+00:00,2026-06-30 13:00:12.663+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cc88,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_msdtc_6a8283fc51a8e0dd.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13789,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.664173+00:00,2026-06-30 13:00:12.664+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_msdtc_es-es_8308e29f14a15bf0.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13790,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.664848+00:00,2026-06-30 13:00:12.664+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_msdtc_es_bc81b61db9c3aebd.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13791,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.665377+00:00,2026-06-30 13:00:12.665+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_microsoft.refsdedup.commands_985f6be6167c457c.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13792,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.666050+00:00,2026-06-30 13:00:12.666+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_microsoft.powershell.odatautils_df6ff71fcfa289a5.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13793,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.666895+00:00,2026-06-30 13:00:12.666+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_microsoft.powershell.odatautils_es-es_73046463101f39b4.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13794,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.667946+00:00,2026-06-30 13:00:12.667+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023c4,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_microsoft.powershell.archive_3b7bfef9dd2baedf.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13795,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.669117+00:00,2026-06-30 13:00:12.669+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cc88,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_microsoft.powershell.archive_es-es_ab4c724561170ad4.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13796,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.669724+00:00,2026-06-30 13:00:12.669+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cc88,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_laps_6a82601dd13e728a.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13797,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.670296+00:00,2026-06-30 13:00:12.670+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cc88,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_kds_36c95feeb9ff0384.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,13798,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:12.671030+00:00,2026-06-30 13:00:12.671+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cc88,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;0x1f0116;;;WD),,C:\Windows\WinSxS\FileMaps\$$_system32_windowspowershell_v1.0_modules_iscsi_6a82841e51a4df9f.cdf-ms,Security,File,,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
